Order ID,Order Date,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,Quantity,Order Status,Shipment Status,Ship Date,Product Name
403-5372951-2414750,2025-06-27T17:13:12.484Z,286,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Pears Soft & Fresh Shower Gel SuperSaver XL Pump Bottle with 98% Pure Glycerine|| 100% Soap Free and No Parabens|| 750 ml
406-9279964-9836351,2025-06-26T17:14:30Z,337.29,60.71,0,-19.9',378.1,337.29,60.71,1,Closed,Shipped,2025-06-26T18:25:09.920Z,"Cetaphil Paraben, Sulphate-Free Gentle Skin Hydrating Face Wash Cleanser with Niacinamide, Vitamin B5 for Dry to Normal, Sensitive Skin - 125 ml"
406-8855276-8601131,2025-06-22T04:41:34Z,220.34,39.66,0,0,260.7,"1,906.63",291.37,1,Closed,Shipped,2025-06-22T08:17:43.461Z,Good knight Flash Liquid Vapourizer | Mosquito Repellent Refill | Lavender Fragrance | Pack of 4 (45ml each)
406-8855276-8601131,2025-06-22T04:41:34Z,372.03,66.97,0,-21.95',418.15,"1,906.63",291.37,1,Closed,Shipped,2025-06-22T08:17:43.461Z,Beco Matic Top Load Liquid Detergent- 4 Litres (2L+2L) | Natural Formula for Tough Stain Removal | Lavender & Vanilla Freshness | No Chemical Formula-Retains Brightness & Shine | 100% Eco-Friendly
406-0190154-1975514,2025-06-22T04:41:34Z,295.76,53.24,0,0,349.9,815.76,79.24,1,Closed,Shipped,2025-06-22T17:09:46.028Z,"Beco Toilet Tissue Rolls | 3-ply, 1920 Pulls (160 x 12 Rolls) | Tissue Paper Roll, Toilet Paper Roll - Eco Friendly, Soft & Highly Absorbent, 100% Natural Bamboo, Chemical-Free, Hypoallergenic"
406-8855276-8601131,2025-06-22T04:41:34Z,288.98,52.02,0,0,341.9,"1,906.63",291.37,1,Closed,Shipped,2025-06-22T08:17:43.461Z,"L'Oreal Paris Hyaluron Moisture 72HR Moisture Sealing Conditioner powered by Hyaluronic Acid, for Frizz-free, Hydrated and Bouncy Hair Full of Life | 386 ml"
406-1080468-3667511,2025-06-22T04:41:34Z,328.57,16.43,0,0,691.9,657.14,32.86,2,Closed,Shipped,2025-06-22T11:59:44.382Z,Radha Govind Organic Popcorn Kernels Seeds & 100% Popping Kernels 1 Kg
406-0190154-1975514,2025-06-22T04:41:34Z,272.38,13.62,0,0,286.8,815.76,79.24,1,Closed,Shipped,2025-06-22T17:09:46.028Z,"Conscious Food Asafoetida, 10 Gram- Powder"
406-8855276-8601131,2025-06-22T04:41:34Z,169.49,30.51,0,0,401.1,"1,906.63",291.37,2,Closed,Shipped,2025-06-22T08:17:43.461Z,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L | India's # 1 Toilet Cleaner"
406-8855276-8601131,2025-06-22T04:41:34Z,288,0,0,-14.4',274.3,"1,906.63",291.37,1,Closed,Shipped,2025-06-22T08:17:43.461Z,Stayfree Secure Nights XXL | 40 Pads| Cottony Soft Sanitary Pads for Women | Upto 100% leakage protection | Buy XXL at XL price | Absorbs 2x Faster with Wider Back |
406-8855276-8601131,2025-06-22T04:41:34Z,195.76,35.24,0,0,231.6,"1,906.63",291.37,1,Closed,Shipped,2025-06-22T08:17:43.461Z,Simple Kind To Skin Refreshing Facial Wash 150 ml
406-8855276-8601131,2025-06-22T04:41:34Z,202.54,36.46,0,-11.95',227.65,"1,906.63",291.37,1,Closed,Shipped,2025-06-22T08:17:43.461Z,"Pril Lime Liquid Dishwash Gel - 2 Litre Pouch | Dish Cleaning Liquid Gel with German Technology - Active Power Molecules Leaves No Residue, Grease Cleaner For All Types of Utensils"
406-0190154-1975514,2025-06-22T04:41:34Z,247.62,12.38,0,0,260.7,815.76,79.24,1,Closed,Shipped,2025-06-22T17:09:46.028Z,"Conscious Food Natural Raw Sugar | 2 Kg | Unrefined & Unprocessed Raw Sugar | Khandsari, Desi Khand"
406-7218017-8736317,2025-06-21T15:26:07.072Z,239,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Simple Kind To Skin Refreshing Facial Wash 150 ml
406-7218017-8736317,2025-06-21T15:26:07.072Z,176,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Vim Dishwash Liquid Gel Lemon, With Lemon Fragrance, Leaves No Residue, Grease Cleaner For All Utensils, 900 ml Refill Pouch"
406-7218017-8736317,2025-06-21T15:26:07.072Z,439,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Beco Matic Top Load Liquid Detergent- 4 Litres (2L+2L) | Natural Formula for Tough Stain Removal | Lavender & Vanilla Freshness | No Chemical Formula-Retains Brightness & Shine | 100% Eco-Friendly
406-7218017-8736317,2025-06-21T15:26:07.072Z,385,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L (Pack of 2) | India's # 1 Toilet Cleaner"
406-3511502-9374727,2025-06-21T15:26:07.072Z,286,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Conscious Food Asafoetida, 10 Gram- Powder"
406-6645238-9437112,2025-06-21T15:26:07.072Z,345,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Radha Govind Organic Popcorn Kernels Seeds & 100% Popping Kernels 1 Kg
406-3511502-9374727,2025-06-21T15:26:07.072Z,260,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Conscious Food Natural Raw Sugar | 2 Kg | Unrefined & Unprocessed Raw Sugar | Khandsari, Desi Khand"
406-7218017-8736317,2025-06-21T15:26:07.072Z,260,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Good knight Flash Liquid Vapourizer | Mosquito Repellent Refill | Lavender Fragrance | Pack of 4 (45ml each)
406-3511502-9374727,2025-06-21T15:26:07.072Z,349,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Beco Toilet Tissue Rolls | 3-ply, 1920 Pulls (160 x 12 Rolls) | Tissue Paper Roll, Toilet Paper Roll - Eco Friendly, Soft & Highly Absorbent, 100% Natural Bamboo, Chemical-Free, Hypoallergenic"
406-7218017-8736317,2025-06-21T15:26:07.072Z,429,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Whisper Ultra Softs Air Fresh Sanitary Pads for Women, XL 50 Napkins"
406-7218017-8736317,2025-06-21T15:26:07.072Z,341,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"L'Oreal Paris Hyaluron Moisture 72HR Moisture Sealing Conditioner powered by Hyaluronic Acid, for Frizz-free, Hydrated and Bouncy Hair Full of Life | 386 ml"
406-0378218-2447550,2025-06-20T11:43:35Z,402.54,72.46,0,0,479.6,402.54,72.46,1,Closed,Shipped,2025-06-20T16:04:13.574Z,"ROOTS & LEAF Solar pH Meter for Soil Testing - New 3 in 1 Soil Moisture Sensor, Soil pH Meter for Agriculture & Solar Light Meter, Moisture Meter for Plants, Acidity Tester - Pack of 1"
406-4413163-7192365,2025-06-20T11:43:35Z,465.25,83.75,0,0,554.4,465.25,83.75,1,Closed,Shipped,2025-06-20T15:54:12.584Z,"FreshDcart 3-in-1 pH Meter for Soil Testing - Digital Soil Tester with Moisture Sensor and Light Meter for Plants, Accurate Ph Meter for Agriculture, Healthy Growth, and Easy Indoor Outdoor Use"
406-7724150-2342757,2025-06-17T01:45:43Z,760.95,38.05,0,0,799,760.95,38.05,1,Closed,Shipped,2025-06-17T12:34:13.620Z,"Story@Home King Size Bedsheet | Cloud Cotton Flatsheet King Size with Two Pillow Covers| 300 TC | Super Soft Bed Sheet for King Size Bed | Floral Design (270 x 250 cm, Off White & Grey)"
406-1900908-5380320,2025-06-17T01:45:43Z,823.81,41.19,0,0,865,823.81,41.19,1,Closed,Shipped,2025-06-17T12:34:22.142Z,Amazon Brand - Solimo Simply Floral 200 TC Cotton King Size Bedsheet (Green)
403-8701349-3257133,2025-06-15T17:40:02Z,189.52,9.48,0,0,199,189.52,9.48,1,Closed,Shipped,2025-06-16T08:28:25.233Z,Dharamchand Ayurvedic centre Alum Stone Bar 400g Natural Fitkari Stone for Skin Tightening & Water Purification | Crystal White Alum Bar for Underarms & Shaving | Gentle & Effective Pack of 100g x 4
403-6381134-4713913,2025-06-15T17:40:02Z,88.56,15.94,0,-5',99.5,88.56,15.94,1,Closed,Shipped,2025-06-16T11:37:49.801Z,Weird Alum Stone Powder 200 GM | Fitkari | Phitkari | Canker Sores | Skin Tightening | Flower | Crystals | Aftershave | Water Purification | Facial Hair Removal
406-0925195-6382749,2025-06-09T04:04:53.389Z,482,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,The Derma Co . Pore Minimizing Priming All Skin Type Sunscreen With Spf 50 & Pa+++ For Open Pores & Uva/Uvb Protection - 80 G
403-8722725-3739561,2025-06-08T21:46:22.291Z,225,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"PUREUS Khadi Herbals Madhuadhar Beetroot Lip Balm for dark lips to lighten, Pigmented | Natural Lip Moisturizer for Women & Men (10 gm.)"
407-3092019-8981138,2025-06-04T15:12:25.132Z,284,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Minimalist Spf 30 Lip Balm With Ceramides & Hyaluronic Acid | Lip Protection & Nourishment | For Women & Men | 8 Gm, Off White"
403-6100696-0617900,2025-06-01T17:33:21Z,227.97,41.03,0,0,274,227.97,41.03,1,Closed,Shipped,2025-06-02T06:07:13.246Z,Good knight Flash Liquid Vapourizer | Mosquito Repellent Refill | Lavender Fragrance | Pack of 4 (45ml each)
403-6953315-6233934,2025-06-01T17:32:31Z,132.38,6.62,0,-4.17',134.83,328.28,21.72,1,Closed,Shipped,2025-06-02T04:53:55.868Z,Amazon Brand - Vedaka Cane Jaggery Powder | 1 Kg Jar
403-6953315-6233934,2025-06-01T17:32:31Z,28,0,0,0,112,328.28,21.72,4,Closed,Shipped,2025-06-02T04:53:55.868Z,"Tata Salt 1 Kg, Free Flowing and Iodised Namak, Vacuum Evaporated, Salt in Fresh"
403-6953315-6233934,2025-06-01T17:32:31Z,83.9,15.1,0,0,99,328.28,21.72,1,Closed,Shipped,2025-06-02T04:53:55.868Z,"Tata Himalayan Rock Pink Salt, 1kg Pouch, Premium Sendha Namak, With Natural Trace Minerals, Low Sodium, Crystal Salt"
403-4315703-0892364,2025-06-01T14:33:45Z,385,0,0,-19.25',370.75,385,0,1,Closed,Shipped,2025-06-02T11:12:37.916Z,"Whisper Bindazzz Nights 44 XXL Sanitary Pads, Upto 0% Leaks All Night Long, For Heavy Flow, Nearly 40% Longer with Wider Back, Active odor lock so you feel fresh, Disposable Wrapper"
403-7839122-5233151,2025-05-31T07:56:29Z,859,0,0,0,859,859,0,1,Closed,Shipped,2025-05-31T07:56:53.909Z,Mobile Prepaid Recharge
406-0560372-0297144,2025-05-27T04:52:35Z,240.95,12.05,0,0,260,240.95,12.05,1,Closed,Shipped,2025-05-27T11:18:17.676Z,"Urban Platter Baking Soda, 1kg (Food-Grade Sodium Bicarbonate | Ideal for Baking, Cooking & Cleaning)"
403-1564892-9175560,2025-05-20T03:57:26Z,"2,117.80",381.2,0,0,"2,499","2,117.80",381.2,1,Closed,Shipped,2025-05-21T07:14:46.034Z,"NAMCHI Luxury Leather Tote Handbag for Women Spacious, Stylish & Versatile - Perfect for Work & Travel (Black green)"
408-0564239-4410715,2025-05-13T12:50:37.065Z,415,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Kellogg s Muesli Nuts Delight 1000G | 12-In-1 Power Breakfast | India's No. 1 Muesli | Multigrain Breakfast Cereal|Almond
407-8545647-2554721,2025-05-13T12:28:39.353Z,438,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Just Herbs 8 In 1 Root Nourishing Amla Neem Hair Fall Control Shampoo For Men & Women - Suitable For Oily Hair Scalp, Sulphate & Paraben Free 200 Ml"
407-7434003-9421927,2025-05-13T12:14:27.359Z,141,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Biotique Apricot Refreshing Body Wash | Keeps Skin Fresh and Clean | Brightens Skin and Reducing Dark Spots | 100% Botanical Extracts | Suitable for All Skin Types | 200ml
406-2597650-7350745,2025-05-08T20:49:41.058Z,362,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"WHISPER ULTRA HYGIENE+COMFORT SANITARY PADS, 50 XL+ PADS, FOR HEAVY FLOW, LONG LASTING PROTECTION, LOCKS ODOUR & WETNESS, DRY TOP SHEET, DISPOSABLE WRAPPER"
406-5124132-7173920,2025-05-03T05:09:44Z,307.62,15.38,0,0,330,307.62,15.38,1,Closed,Shipped,2025-05-03T09:45:06.680Z,T-Vitek disc for Dog and Puppies Rubber Tire Flyer Dog Toy Dog Flying Discs Frisbee Bright Color Frisbee Floatable Dog Frisbees for Fetch Catch Play Great for Beach and Pool
403-0381466-8293163,2025-05-02T09:54:37.216Z,229,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Eurohaus Carousel Saffron 1G, Pure Kashmiri Mongra Fresh Kesar Pure Kashmiri Kesar Food & Pooja Organic Saffron/ A Grade Keasr For Health Beauty Kesar 1 Gram For Pregnant Women Pooja Rituals"
403-0609093-8985111,2025-05-02T09:52:51.866Z,229,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Eurohaus Carousel Saffron 1G, Pure Kashmiri Mongra Fresh Kesar Pure Kashmiri Kesar Food & Pooja Organic Saffron/ A Grade Keasr For Health Beauty Kesar 1 Gram For Pregnant Women Pooja Rituals"
403-3987794-2952323,2025-05-01T14:24:22Z,570.48,28.52,0,-29.95',569.05,570.48,28.52,1,Closed,Shipped,2025-05-02T13:27:13.495Z,ANNI DESIGNER Women's Rayon Blend Straight Solid Kurta with Pant & Dupatta (Raja Saab Purple-VKS01_L_Purple_Large)
403-4442380-4328318,2025-05-01T13:54:17Z,446.66,22.34,0,0,469,446.66,22.34,1,Closed,Shipped,2025-05-02T13:27:18.532Z,"Yashika Women's Floral Regular 3/4 Sleeve Solid Black Color Kurti Pant Set, Cotton Blend, Knee Length, Stylish Ethnic Outfit, Office, and Casual Occasions (AZ-YS-OG1-KS2164-Parent"
403-2290627-3873141,2025-04-30T04:41:52Z,241.08,28.92,0,0,270,241.08,28.92,1,Closed,Shipped,2025-04-30T07:22:14.649Z,"Tata Sampann Pure California Almonds/Badam Whole, 200g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits, Value Pack"
403-1370882-1564369,2025-04-30T04:39:39Z,267,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"L'Oreal Paris Hyaluron Moisture 72HR Moisture Filling Shampoo powered by Hyaluronic Acid, for Frizz-free, Hydrated and Bouncy Hair Full of Life | 340 ml"
406-4971156-9187561,2025-04-30T03:34:11Z,151.69,27.31,0,0,179,151.69,27.31,1,Closed,Shipped,2025-04-30T05:04:09.489Z,IMPOWER Self Defence Pepper Spray Green Chilli for Woman Safety - 55 ML (Pack of 1)
406-5199358-5995565,2025-04-29T18:11:35.855Z,179,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,IMPOWER Self Defence Pepper Spray Green Chilli for Woman Safety - 55 ML (Pack of 1)
406-0426313-3894751,2025-04-28T18:21:23.252Z,179,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,IMPOWER Self Defence Pepper Spray Green Chilli for Woman Safety - 55 ML (Pack of 1)
406-8357008-3700349,2025-04-27T09:52:13Z,270.34,48.66,0,-31.9',606.1,540.68,97.32,2,Closed,Shipped and Shipped,2025-04-28T04:37:11.898Z and 2025-04-28T04:36:35.724Z,"Origami 3 Ply Soft And Highly Absorbent Toilet Tissue Paper | 100% Natural Virgin Cellulose Fiber - Pack of 12 (140 Pulls Per Roll, 1680 Sheets)"
406-9570501-9112336,2025-04-27T09:52:13Z,380.51,68.49,0,-22.45',426.55,380.51,68.49,1,Closed,Shipped,2025-04-27T16:06:34.381Z,Beco Matic Top Load Liquid Detergent- 4 Litres (2L+2L) | Natural Formula for Tough Stain Removal | Lavender & Vanilla Freshness | No Chemical Formula-Retains Brightness & Shine | 100% Eco-Friendly
406-4709041-3269954,2025-04-27T09:50:30Z,159.31,28.68,0,0,190.79,159.31,28.68,1,Closed,Shipped,2025-04-29T22:55:11.698Z,"Cetaphil Cleansing and Moisturising Syndet Bar, Shea Butter,For Face & Body, Sensitive skin, 75g, Pack of 1"
406-3522967-0607501,2025-04-27T09:50:30Z,265.71,13.29,0,0,283.2,265.71,13.29,1,Closed,Shipped,2025-04-27T15:51:33.763Z,"Indigenous Living Natural Kitchen Scrubber 12 Economy Pack for Sparkling Clean Surfaces - Sustainable, Biodegradable, and Tough on Grime Natural Loofah"
403-3128269-7650742,2025-04-23T18:16:56Z,599.04,29.96,0,0,629,599.04,29.96,1,Closed,Shipped,2025-04-24T04:21:09.877Z,"Happilo 100% Natural Inshell Dried Walnut 1kg | Large Size | Inshell Walnuts Akhrot | Delicious & Crunchy Walnuts | Rich in Protein, Iron & Antioxidants | Premium Akhrot | Rich in Omega-3 |"
403-2482314-6713919,2025-04-23T12:19:09Z,238.98,43.02,0,0,282,238.98,43.02,1,Closed,Shipped,2025-04-24T21:16:14.274Z,TAGUDA Cosmetic Toiletry Makeup Vanity Shaving Household Grooming Travel Storage Organizer Bags Pouch kit Pack for Men Women Girls Travel (Combo 2)
406-3561391-8189101,2025-04-23T06:48:22Z,301.7,54.3,0,0,356,301.7,54.3,1,Closed,Shipped,2025-04-23T07:24:28.580Z,Indulekha Dandruff Treatment Shampoo 580 ml
403-6114230-2460369,2025-04-19T17:07:10Z,159.32,28.68,0,0,188,159.32,28.68,1,Closed,Shipped,2025-04-20T07:12:38.067Z,Dettol Liquid Handwash Refill - Skincare Hand Wash- 1350ml | pH Balanced | 10x Better Germ Protection
403-5020271-0649139,2025-04-18T08:05:03Z,209.75,37.75,0,0,247.5,209.75,37.75,1,Closed,Shipped,2025-04-18T09:52:31.551Z,"Biotique Bio Sandalwood Sunscreen Ultra Soothing Face Lotion, SPF 50+ |Ultra Protective Lotion| Keeps Skin Soft, Fair and Moisturized| Water Resistant| For All Skin Types| 120ml"
403-8243512-4733113,2025-04-18T05:52:30Z,461.02,82.98,0,-54.4',489.6,461.02,82.98,1,Closed,Shipped,2025-04-20T07:12:33.814Z,"The Derma Co 1% Hyaluronic Sunscreen Aqua Gel SPF 50 PA++++ I For Oily, Dry, Acne-prone Skin | Ultra Lightweight Texture I Non-Greasy, No White Cast | Broad Spectrum Protection & Blue Light Protection | For Men & Women | 80 g"
406-8052186-8413955,2025-04-15T14:12:07Z,275.24,13.76,0,-14.45',274.55,275.24,13.76,1,Closed,Shipped,2025-04-15T16:15:33.755Z,Aahwan Cotton White Solid Ribbed Crop Slim Fit Tank Top For Women's & Girls' (173-White-Xs)
406-1163701-4686733,2025-04-15T14:12:07Z,284.76,14.24,0,-14.95',284.05,284.76,14.24,1,Closed,Shipped,2025-04-16T13:38:21.856Z,Aahwan Pink Solid Ribbed Slim Fit Crop Tank Top For Women's & Girls' (173-Pink-Xs)
405-3705225-9745133,2025-04-14T06:50:32Z,205.93,37.07,0,-12.15',230.85,205.93,37.07,1,Closed,Shipped,2025-04-16T10:17:32.956Z,Plum BodyLovin' Vanilla Vibes Body Oil | Intense Moisture & Instant Glow | Long Lasting Warm Vanilla Fragrance | Non-Greasy & Lightweight | Soft & Nourished Skin | For Dry To Very Dry Skin - 100ml
403-7630029-7397112,2025-04-13T08:13:49Z,799,0,0,0,799,799,0,1,Closed,Shipped,2025-04-13T08:14:12.440Z,Mobile Prepaid Recharge
406-5918853-6273948,2025-04-12T14:26:26Z,283.9,51.1,0,-33.5',301.5,611.86,110.14,1,Closed,Shipped,2025-04-12T20:38:25.791Z,"Dot & Key Ceramides Moisturizer with Hyaluronic for Intense Moisturizing and Skin Strengthening | With Probiotic & Rice Water I Barrier Repair Cream | For Dry Skin, Normal & Sensitive Skin | 100g"
406-8112496-3857913,2025-04-12T14:26:26Z,189.52,9.48,0,0,199,189.52,9.48,1,Closed,Shipped,2025-04-13T09:36:56.362Z,"Shivgami Creation Pure Aloe Vera Gel/Non-Toxic Aloe Vera Gel For Face acne Scars,Glowing & Radiant SkIn,Hair 200 ml Multipurpose Gel (Natural aloevera)"
406-5918853-6273948,2025-04-12T14:26:26Z,327.96,59.04,0,-38.7',348.3,611.86,110.14,1,Closed,Shipped,2025-04-12T20:38:25.791Z,"Dot & Key Blueberry Hydrate Barrier Repair Sunscreen Spf 50+,Pa++++|For Dry&Sensitive Skin|Non - Greasy Finish|No White Cast|Uv & Blue Light Protection|Broad Spectrum|For Women&Men|50G, 1 Count"
406-1049968-8936336,2025-04-12T11:11:47Z,180,9,0,0,196,180,9,1,Closed,Shipped,2025-04-12T18:10:10.376Z,"MYHERB 100% Natural Organic Bhringraj Powder (Eclipta Alba) || 227 Gm/0.5 Lbs || For Use - Skin, Hair || For Men and Women"
406-2623446-7169924,2025-04-12T05:40:47.357Z,387,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Dot & Key Blueberry Hydrate Barrier Repair Sunscreen Spf 50+,Pa++++|For Dry&Sensitive Skin|Non - Greasy Finish|No White Cast|Uv & Blue Light Protection|Broad Spectrum|For Women&Men|50G, 1 Count"
406-2623446-7169924,2025-04-12T05:40:47.357Z,335,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Dot & Key Ceramides Moisturizer with Hyaluronic for Intense Moisturizing and Skin Strengthening | With Probiotic & Rice Water I Barrier Repair Cream | For Dry Skin, Normal & Sensitive Skin | 100g"
406-0968143-2170704,2025-04-12T05:40:47.357Z,199,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Shivgami Creation Pure Aloe Vera Gel/Non-Toxic Aloe Vera Gel For Face acne Scars,Glowing & Radiant SkIn,Hair 200 ml Multipurpose Gel (Natural aloevera)"
406-4912490-1374759,2025-04-12T05:10:12Z,421.19,75.81,0,-24.85',472.15,421.19,75.81,1,Closed,Shipped,2025-04-12T14:14:34.053Z,"Dot & Key Ceramides Moisturizer with Hyaluronic for Intense Moisturizing and Skin Strengthening | With Probiotic & Rice Water I Barrier Repair Cream | For Dry Skin, Normal & Sensitive Skin | 175g"
402-7327677-4738760,2025-04-09T06:56:00.923Z,204,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Odonil Bathroom Air Freshener Zipper Mix - 50g (10gx5) | Assorted Pack | Instant & Long Lasting Fragrance | Lasts upto 30 days | Germ Protection | Air Freshener for Bathroom, Toilet, Home & Office"
403-0809331-2033918,2025-04-09T04:57:20.875Z,197,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Scotch-Brite Sponge Wipe Resusable Kitchen Cleaning Sponge- Easy to use, Multi- color & Biodegradable (pack of 3)"
406-6681663-3065903,2025-04-09T00:10:58.083Z,239,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Nuts About You CASHEWS Premium, 200 g | 100% Natural | Premium | Crunchy | W320 grade"
171-0072018-0577954,2025-04-08T23:30:32.849Z,239,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Nuts About You CASHEWS Premium, 200 g | 100% Natural | Premium | Crunchy | W320 grade"
